model_id,model_name,node_id,node_name,expert,benchmark,benchmark_task,low_ci,high_ci,mode,confidence,min,max,row_index,row_type,row_valid,validation_errors,validation_warnings,method,success,status,message,alpha,beta,a,b,pert_lambda,support_upper_bound_used,fitted_mode,fitted_mass,q_low,q_high,fitted_low_quantile,fitted_high_quantile,mode_error,mass_error,low_error,high_error,loss,unified_score
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,176,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,1.9685316070975536,40.906713958192086,4.0,,15.218983947341831,0.8999999995950226,0.04999999999999999,0.95,6.348043277572353,29.915534482415204,0.0,-4.049773849601479e-10,-8.275944196611817e-08,-1.0911382730682817e-07,1.8754952544087603e-14,1.8755116550769932e-14
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,176,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,6.348043360331795,29.91553459152903,4.0,,15.218983947341831,1.0,0.04999999999999999,0.95,9.374389797147835,23.79330394395467,0.0,0.09999999999999998,3.0263464368160395,-6.122230647574362,0.009999999999999995,46.650480857727935
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,176,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,6.348043360331795,29.91553459152903,4.0,,15.218983947341831,1.0,0.04999999999999999,0.95,9.374389797147835,23.79330394395467,0.0,0.09999999999999998,3.0263464368160395,-6.122230647574362,,46.650480857727935
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Agentscope,7.12894396797048,30.996412207670694,15.974742054388177,0.75,0.0002366003632304,43.28329675078752,177,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0002366003632304,43.28329675078752,4.0,,15.974742054388177,0.8460939077151932,0.125,0.875,8.264967454781281,27.85285669220252,0.0,0.09609390771519322,1.1360234868108012,-3.143555515468176,11.17249064141616,11.181724680516137
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Agentscope,7.12894396797048,30.996412207670694,15.974742054388177,0.75,0.0002366003632304,43.28329675078752,177,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.12894396797048,30.996412207670694,4.0,,15.974742054388177,1.0,0.125,0.875,11.707285205643224,22.513513026015616,0.0,0.25,4.578341237672744,-8.482899181655078,0.0625,92.98328701469919
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Agentscope,7.12894396797048,30.996412207670694,15.974742054388177,0.75,0.0002366003632304,43.28329675078752,177,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.12894396797048,30.996412207670694,4.0,,15.974742054388177,1.0,0.125,0.875,11.707285205643224,22.513513026015616,0.0,0.25,4.578341237672744,-8.482899181655078,,92.98328701469919
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Imaginairy,7.999998939943054,31.99999939865534,14.999999643052345,0.75,2.4077156156724885e-06,63.93808069022583,178,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.7171263833740861,56.480223600337354,4.0,,14.999999643052345,0.7499999997671161,0.125,0.875,7.999998876376648,31.999999302924333,0.0,-2.3288393435905164e-10,-6.356640547267034e-08,-9.573100712145788e-08,1.3205113629204553e-14,1.3205167864131435e-14
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Imaginairy,7.999998939943054,31.99999939865534,14.999999643052345,0.75,2.4077156156724885e-06,63.93808069022583,178,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.999998939943053,31.99999939865534,4.0,,14.999999643052345,1.0,0.125,0.875,11.57146148408224,22.10573191429374,0.0,0.25,3.5714625441391865,-9.894267484361599,0.0625,110.71437375628436
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Imaginairy,7.999998939943054,31.99999939865534,14.999999643052345,0.75,2.4077156156724885e-06,63.93808069022583,178,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.999998939943054,31.99999939865534,4.0,,14.999999643052345,1.0,0.125,0.875,11.57146148408224,22.10573191429374,0.0,0.25,3.5714625441391865,-9.894267484361599,,110.71437375628436
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,librechat,7.000004034790426,30.99999856745061,16.00000098280867,0.8,0.0006139768424659,45.43253699880387,179,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0006139768424659,45.43253699880387,4.0,,16.00000098280867,0.8317139597286403,0.09999999999999998,0.9,7.397939299985092,29.87436097106247,0.0,0.03171395972864022,0.3979352651946657,-1.1256375963881418,1.425412473688022,1.426418248929692
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,librechat,7.000004034790426,30.99999856745061,16.00000098280867,0.8,0.0006139768424659,45.43253699880387,179,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.000004034790426,30.99999856745061,4.0,,16.00000098280867,1.0,0.09999999999999998,0.9,11.19943480307915,23.155662142317034,0.0,0.19999999999999996,4.199430768288724,-7.8443364251335765,0.03999999999999998,79.20883272832744
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,librechat,7.000004034790426,30.99999856745061,16.00000098280867,0.8,0.0006139768424659,45.43253699880387,179,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.000004034790426,30.99999856745061,4.0,,16.00000098280867,1.0,0.09999999999999998,0.9,11.19943480307915,23.155662142317034,0.0,0.19999999999999996,4.199430768288724,-7.8443364251335765,,79.20883272832744
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Paddle,8.000000781404946,32.9999977874254,16.000001725895334,0.75,2.3569833641943817e-05,54.678463449970494,180,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,2.3569833641943817e-05,54.678463449970494,4.0,,16.000001725895334,0.7690411522564394,0.125,0.875,8.164024708991017,32.175317512254864,0.0,0.01904115225643943,0.16402392758607043,-0.824680275170536,0.7070014050761114,0.7073639705553644
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Paddle,8.000000781404946,32.9999977874254,16.000001725895334,0.75,2.3569833641943817e-05,54.678463449970494,180,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,8.000000781404946,32.9999977874254,4.0,,16.000001725895334,1.0,0.125,0.875,12.096284977583675,23.21339771370811,0.0,0.25,4.096284196178729,-9.786600073717292,0.0625,112.61958521874692
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,Paddle,8.000000781404946,32.9999977874254,16.000001725895334,0.75,2.3569833641943817e-05,54.678463449970494,180,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,8.000000781404946,32.9999977874254,4.0,,16.000001725895334,1.0,0.125,0.875,12.096284977583675,23.21339771370811,0.0,0.25,4.096284196178729,-9.786600073717292,,112.61958521874692
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,fastAPI,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,181,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0010685910734743,52.59345500550299,4.0,,17.0000026813222,0.8171369734024452,0.125,0.875,8.70980712311508,32.12823252974867,0.0,0.06713697340244518,0.709807139765525,-2.8717651758866367,8.750861401097321,8.755368774294961
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,fastAPI,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,181,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.999999983349555,34.99999770563531,4.0,,17.0000026813222,1.0,0.125,0.875,12.619274569862577,24.690491207263783,0.0,0.25,4.619274586513022,-10.309506498371526,0.0625,127.68612194556978
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,fastAPI,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,181,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.999999983349555,34.99999770563531,4.0,,17.0000026813222,1.0,0.125,0.875,12.619274569862577,24.690491207263783,0.0,0.25,4.619274586513022,-10.309506498371526,,127.68612194556978
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow0,6.9999963333162745,33.00000099192008,15.999999727934972,0.8,0.0065315130038982,50.22092767624392,182,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0065315130038982,50.22092767624392,4.0,,15.999999727934972,0.8272353910687188,0.09999999999999998,0.9,7.310688715490921,31.84222833935695,0.0,0.02723539106871875,0.3106923821746461,-1.157772652563132,1.436967271364427,1.437709037891093
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow0,6.9999963333162745,33.00000099192008,15.999999727934972,0.8,0.0065315130038982,50.22092767624392,182,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,6.9999963333162745,33.00000099192008,4.0,,15.999999727934972,1.0,0.09999999999999998,0.9,11.151535994044442,23.98826086979929,0.0,0.19999999999999996,4.151539660728168,-9.011740122120791,0.03999999999999998,98.4867415832406
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow0,6.9999963333162745,33.00000099192008,15.999999727934972,0.8,0.0065315130038982,50.22092767624392,182,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,6.9999963333162745,33.00000099192008,4.0,,15.999999727934972,1.0,0.09999999999999998,0.9,11.151535994044442,23.98826086979929,0.0,0.19999999999999996,4.151539660728168,-9.011740122120791,,98.4867415832406
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,cURL,8.00000302118708,33.00000081471479,16.999999357065025,0.75,0.0003564738889227,48.63012546004457,183,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0003564738889227,48.63012546004457,4.0,,16.999999357065025,0.8153079372711229,0.125,0.875,8.754911098989112,30.625613560489334,0.0,0.06530793727112294,0.7549080778020318,-2.3743872542254536,6.207601038959048,6.211866165629656
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,cURL,8.00000302118708,33.00000081471479,16.999999357065025,0.75,0.0003564738889227,48.63012546004457,183,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,8.00000302118708,33.00000081471479,4.0,,16.999999357065025,1.0,0.125,0.875,12.646003149521515,23.928366273742768,0.0,0.25,4.646000128334435,-9.07163454097202,0.0625,103.94237043744023
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,cURL,8.00000302118708,33.00000081471479,16.999999357065025,0.75,0.0003564738889227,48.63012546004457,183,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,8.00000302118708,33.00000081471479,4.0,,16.999999357065025,1.0,0.125,0.875,12.646003149521515,23.928366273742768,0.0,0.25,4.646000128334435,-9.07163454097202,,103.94237043744023
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,gunicorn,9.000002175779077,31.99999962213695,18.00000199065409,0.7,1.617680231050915e-05,45.7561347408404,184,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,1.617680231050915e-05,45.7561347408404,4.0,,18.00000199065409,0.7979776418838189,0.15000000000000002,0.85,10.20530655606811,29.1879179681378,0.0,0.09797764188381897,1.205304380289034,-2.812081653999151,9.360561877902532,9.370161496211646
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,gunicorn,9.000002175779077,31.99999962213695,18.00000199065409,0.7,1.617680231050915e-05,45.7561347408404,184,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,9.000002175779077,31.99999962213695,4.0,,18.00000199065409,1.0,0.15000000000000002,0.85,14.100986438852951,23.63803479637429,0.0,0.30000000000000004,5.100984263073874,-8.361964825762662,0.09000000000000002,96.03249619941931
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,gunicorn,9.000002175779077,31.99999962213695,18.00000199065409,0.7,1.617680231050915e-05,45.7561347408404,184,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,9.000002175779077,31.99999962213695,4.0,,18.00000199065409,1.0,0.15000000000000002,0.85,14.100986438852951,23.63803479637429,0.0,0.30000000000000004,5.100984263073874,-8.361964825762662,,96.03249619941931
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow1,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,185,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0010685910734743,52.59345500550299,4.0,,17.0000026813222,0.8171369734024452,0.125,0.875,8.70980712311508,32.12823252974867,0.0,0.06713697340244518,0.709807139765525,-2.8717651758866367,8.750861401097321,8.755368774294961
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow1,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,185,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.999999983349555,34.99999770563531,4.0,,17.0000026813222,1.0,0.125,0.875,12.619274569862577,24.690491207263783,0.0,0.25,4.619274586513022,-10.309506498371526,0.0625,127.68612194556978
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,MLFlow1,7.999999983349555,34.99999770563531,17.0000026813222,0.75,0.0010685910734743,52.59345500550299,185,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.999999983349555,34.99999770563531,4.0,,17.0000026813222,1.0,0.125,0.875,12.619274569862577,24.690491207263783,0.0,0.25,4.619274586513022,-10.309506498371526,,127.68612194556978
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,pytorchLightning,8.999996704191005,35.00000082164827,18.000000728927155,0.75,0.0007828245196199,56.08859770661506,186,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0007828245196199,56.08859770661506,4.0,,18.000000728927155,0.7700884582638322,0.125,0.875,9.218400843966558,34.16932900098964,0.0,0.02008845826383221,0.2184041397755525,-0.8306718206586297,0.7377160419074216,0.7381195880628394
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,pytorchLightning,8.999996704191005,35.00000082164827,18.000000728927155,0.75,0.0007828245196199,56.08859770661506,186,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,8.999996704191005,35.00000082164827,4.0,,18.000000728927155,1.0,0.125,0.875,13.631391754640855,25.31068316415932,0.0,0.25,4.63139505044985,-9.68931765748895,0.0625,115.39519678105852
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,Malware Reverse Engineer,BountyBench,pytorchLightning,8.999996704191005,35.00000082164827,18.000000728927155,0.75,0.0007828245196199,56.08859770661506,186,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,8.999996704191005,35.00000082164827,4.0,,18.000000728927155,1.0,0.125,0.875,13.631391754640855,25.31068316415932,0.0,0.25,4.63139505044985,-9.68931765748895,,115.39519678105852
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,187,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,1.9685316070975536,40.906713958192086,4.0,,15.218983947341831,0.8999999995950226,0.04999999999999999,0.95,6.348043277572353,29.915534482415204,0.0,-4.049773849601479e-10,-8.275944196611817e-08,-1.0911382730682817e-07,1.8754952544087603e-14,1.8755116550769932e-14
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,187,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,6.348043360331795,29.91553459152903,4.0,,15.218983947341831,1.0,0.04999999999999999,0.95,9.374389797147835,23.79330394395467,0.0,0.09999999999999998,3.0263464368160395,-6.122230647574362,0.009999999999999995,46.650480857727935
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,,6.348043360331795,29.91553459152903,15.218983947341831,0.9,0.002252656850731,50.18168216625838,187,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,6.348043360331795,29.91553459152903,4.0,,15.218983947341831,1.0,0.04999999999999999,0.95,9.374389797147835,23.79330394395467,0.0,0.09999999999999998,3.0263464368160395,-6.122230647574362,,46.650480857727935
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Agentscope,6.999998586807248,31.999998609569587,16.000002092462292,0.85,0.0002376027409354,53.05713719583575,188,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,1.0951959963413278,47.40416611638034,4.0,,16.000002092462292,0.8500000010752158,0.07500000000000001,0.925,6.999998756891632,31.999998817998776,0.0,1.0752158052795835e-09,1.7008438391030722e-07,2.0842918857510995e-07,7.237142430022752e-14,7.237258038925544e-14
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Agentscope,6.999998586807248,31.999998609569587,16.000002092462292,0.85,0.0002376027409354,53.05713719583575,188,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,6.999998586807248,31.999998609569587,4.0,,16.000002092462292,1.0,0.07500000000000001,0.925,10.64609134036645,24.324569811395662,0.0,0.15000000000000002,3.646092753559202,-7.675428798173925,0.022500000000000006,72.22869960339455
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Agentscope,6.999998586807248,31.999998609569587,16.000002092462292,0.85,0.0002376027409354,53.05713719583575,188,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,6.999998586807248,31.999998609569587,4.0,,16.000002092462292,1.0,0.07500000000000001,0.925,10.64609134036645,24.324569811395662,0.0,0.15000000000000002,3.646092753559202,-7.675428798173925,,72.22869960339455
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Imaginairy,7.999998042924991,21.9999842562528,16.000003715479167,0.75,0.0005107913473752,27.586906727666808,189,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0005107913473752,27.586906727666808,4.0,,16.000003715479167,0.8033728542826046,0.125,0.875,8.871006887497447,21.506092491934282,0.0,0.05337285428260463,0.8710088445724562,-0.4938917643185192,1.002585482185105,1.005434143759377
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Imaginairy,7.999998042924991,21.9999842562528,16.000003715479167,0.75,0.0005107913473752,27.586906727666808,189,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.999998042924991,21.9999842562528,4.0,,16.000003715479167,1.0,0.125,0.875,12.421500000304246,18.842913078615695,0.0,0.25,4.421501957379254,-3.157071177637107,0.0625,29.579277979775526
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Imaginairy,7.999998042924991,21.9999842562528,16.000003715479167,0.75,0.0005107913473752,27.586906727666808,189,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.999998042924991,21.9999842562528,4.0,,16.000003715479167,1.0,0.125,0.875,12.421500000304246,18.842913078615695,0.0,0.25,4.421501957379254,-3.157071177637107,,29.579277979775526
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,librechat,8.120149928481347,31.99292620847136,15.976740533675684,0.7,0.0005824312672098,47.58852830294896,190,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0005824312672098,47.58852830294896,4.0,,15.976740533675684,0.7991398044951707,0.15000000000000002,0.85,9.000439224250849,28.391304054745838,0.0,0.09913980449517079,0.8802892957695025,-3.601622153725522,13.746591382452834,13.756420083288175
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,librechat,8.120149928481347,31.99292620847136,15.976740533675684,0.7,0.0005824312672098,47.58852830294896,190,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,8.120149928481347,31.99292620847136,4.0,,15.976740533675684,1.0,0.15000000000000002,0.85,12.544622395561577,22.246875110205956,0.0,0.30000000000000004,4.42447246708023,-9.746051098265404,0.09000000000000002,114.65146862195131
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,librechat,8.120149928481347,31.99292620847136,15.976740533675684,0.7,0.0005824312672098,47.58852830294896,190,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,8.120149928481347,31.99292620847136,4.0,,15.976740533675684,1.0,0.15000000000000002,0.85,12.544622395561577,22.246875110205956,0.0,0.30000000000000004,4.42447246708023,-9.746051098265404,,114.65146862195131
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Paddle,7.000000234263816,33.00000201588187,15.000000563884544,0.8,2.0416817693938204e-05,58.990553063323965,191,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,,,0.45010052060470257,55.0405564726462,4.0,,15.000000563884544,0.8000000027140272,0.09999999999999998,0.9,7.000000461028996,33.000002245074015,0.0,2.7140271141590233e-09,2.267651799670034e-07,2.291921461505808e-07,1.0395148670257664e-13,1.0395885264575303e-13
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Paddle,7.000000234263816,33.00000201588187,15.000000563884544,0.8,2.0416817693938204e-05,58.990553063323965,191,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,7.000000234263816,33.00000201588187,4.0,,15.000000563884544,1.0,0.09999999999999998,0.9,10.640631536602502,23.28340080165585,0.0,0.19999999999999996,3.6406313023386856,-9.716601214226017,0.03999999999999998,107.70653543586678
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,Paddle,7.000000234263816,33.00000201588187,15.000000563884544,0.8,2.0416817693938204e-05,58.990553063323965,191,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,7.000000234263816,33.00000201588187,4.0,,15.000000563884544,1.0,0.09999999999999998,0.9,10.640631536602502,23.28340080165585,0.0,0.19999999999999996,3.6406313023386856,-9.716601214226017,,107.70653543586678
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,fastAPI,9.000003119028651,38.00000003799961,18.000000148015385,0.75,0.0002878070495787,63.6792487087392,192,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,0.0002878070495787,63.67924870873921,4.0,,18.000000148015385,0.7693084040355508,0.125,0.875,9.178172052864959,36.99990014837703,0.0,0.019308404035550786,0.17816893383630727,-1.0000998896225823,1.0319439582074679,1.0323167726738678
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,fastAPI,9.000003119028651,38.00000003799961,18.000000148015385,0.75,0.0002878070495787,63.6792487087392,192,non_probability,True,,,pert_mass,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,9.000003119028651,38.00000003799961,4.0,,18.000000148015385,1.0,0.125,0.875,13.601583418371368,26.443503955671822,0.0,0.25,4.601580299342716,-11.55649608232779,0.0625,154.78964295215656
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,fastAPI,9.000003119028651,38.00000003799961,18.000000148015385,0.75,0.0002878070495787,63.6792487087392,192,non_probability,True,,,pert_three_point,True,baseline,Constructed directly from elicited three-point inputs.,,,9.000003119028651,38.00000003799961,4.0,,18.000000148015385,1.0,0.125,0.875,13.601583418371368,26.443503955671822,0.0,0.25,4.601580299342716,-11.55649608232779,,154.78964295215656
RM6,OC3 + Financial + DDoS,node-1758556505333-9-131,Number of Actors,AI/ML Security Researcher,BountyBench,MLFlow0,9.999997344503416,28.00000375498827,17.999998401446177,0.75,8.898381940013039e-05,42.33995818863319,193,non_probability,True,,,pert_quantile,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,,,1.1035415181163237,40.33430735552711,4.0,,17.999998401446177,0.7500000010236928,0.125,0.875,9.999997335250656,28.000003707443508,0.0,1.0236927971973842e-09,-9.25276033569844e-09,-4.754476279344999e-08,2.346118042915301e-15,2.3471659898583346e-15
