policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,45,485,4.640340750105679,485,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002629456564708726,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,46,495,4.844348792103119,495,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.00026782574598607436,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,47,505,5.11315375007689,505,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00020252199373299202,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,48,515,4.636913625057787,515,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.000267469049964896,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,49,525,4.5685201670276,525,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.000181243306401204,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,50,535,5.557812833925709,535,180,20,True,T1036 - Defense Evasion: Masquerading,0.00024826671203051975,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,51,545,6.000181709066965,545,180,20,True,T1036 - Defense Evasion: Masquerading,0.00025662906970562617,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,52,555,5.148526625009254,555,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0003647596860935058,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,53,565,4.65917483298108,565,180,20,True,T1036 - Defense Evasion: Masquerading,0.00023625062301264803,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,54,575,5.282469999976456,575,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002563382217755308,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,55,585,5.26805562491063,585,180,20,True,T1036 - Defense Evasion: Masquerading,0.00025776064202691487,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,56,595,4.946332333958708,595,180,20,True,T1036 - Defense Evasion: Masquerading,0.00023083948646422867,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,57,605,5.836660208064131,605,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00023423193943117763,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,58,615,7.6820373750524595,615,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0003027421491853148,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,59,625,8.585025082924403,625,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.0004466095460411797,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,60,635,6.270182542037219,635,180,20,True,T1595 - Reconnaissance: Active Scanning,0.0005526341581834099,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,61,645,7.46401108300779,645,180,20,True,T1036 - Defense Evasion: Masquerading,0.0006312281939610727,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,62,655,7.853936040890403,655,180,20,True,T1036 - Defense Evasion: Masquerading,0.0004493194667477509,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,63,665,5.569284167024307,665,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,0.00026004755239674294,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,64,675,9.032558124978095,675,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002739860414546082,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,65,685,6.248559374944307,685,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003127812254714903,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,66,695,7.256900707958266,695,180,20,True,TA0011 - Command-and-Control,0.00038567640411692834,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,67,705,5.812892750022002,705,180,20,True,T1498.001 - Impact: Direct Network Flood,0.00040972434326903216,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,68,715,6.482423209003173,715,180,20,True,TA0011 - Command-and-Control,0.0002791605625429228,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,69,725,6.000280834035948,725,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002995149826886128,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,70,735,5.408725291956216,735,180,20,True,T1036 - Defense Evasion: Masquerading,0.00032256475506552086,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,71,745,6.0436962499516085,745,180,20,True,T1595 - Reconnaissance: Active Scanning,0.00046268416952241216,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,72,755,6.684840333065949,755,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0003572939628202295,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,73,765,6.003570416010916,765,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00034197968632422804,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,74,775,6.502445915946737,775,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.0004065719573017973,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,75,785,5.889553666929714,785,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003627801089545054,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,76,795,6.567977000027895,795,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003361164210955295,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,77,805,6.054074791958556,805,180,20,True,T1036 - Defense Evasion: Masquerading,0.0005264889675349122,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,78,815,6.009757208055817,815,180,20,True,T1036 - Defense Evasion: Masquerading,0.00030669087982284043,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,79,825,5.624082084046677,825,180,20,True,T1036 - Defense Evasion: Masquerading,0.00040723474939067486,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,80,835,4.070452500018291,835,180,20,True,T1498.002 - Impact: Reflection/Amplification Attack,0.00042922747476439497,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,81,845,3.6561497499933466,845,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0003601817264992228,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,82,855,6.053545125061646,855,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00021290325659924138,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,83,865,6.34829391608946,865,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00020143028633980777,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,84,875,5.7842887500301,875,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002296538534556618,{}
