policy_name,budget,n_runs,distance_mean,distance_median,distance_std,distance_min,distance_max,distance_p25,distance_p75,p_success_mean_mean,step_count_l1_mean,step_count_l1_median,step_count_l1_max
exploration_bonus_c0.25,1170,30,2.928968131036563e-05,1.8837814653893216e-05,3.0138997477069443e-05,2.2989547538247666e-06,0.00013701244055786446,1.0241828816791553e-05,3.6906729002282296e-05,0.2245096005919723,690.4,696.0,750.0
exploration_bonus_c0.25,1215,30,3.297755450005676e-05,2.2393646480414395e-05,3.2715721296394094e-05,2.108372746535167e-06,0.00013437475359411597,1.098065642050782e-05,4.2387604612140145e-05,0.22416523041004036,677.4666666666667,648.0,776.0
exploration_bonus_c0.25,1260,30,2.5916369548963463e-05,1.730991040766897e-05,2.8269318935872273e-05,1.5912271883827562e-06,0.00013028377559357913,1.0455090347320307e-05,2.5134112404423226e-05,0.22403873961694135,648.0,649.0,716.0
exploration_bonus_c0.25,1305,30,2.0761148536899733e-05,1.2442772399742421e-05,2.2564023753467373e-05,2.2874241010405957e-06,9.598207660437446e-05,6.443231003614652e-06,2.593892408766365e-05,0.22464564214390403,615.6,651.0,656.0
exploration_bonus_c0.25,1350,30,2.1389013539942254e-05,1.515714270134462e-05,2.3299462024026044e-05,1.3788944360314797e-06,9.970736423396054e-05,7.5785162237792005e-06,2.4912528904664746e-05,0.22470808852741916,576.2666666666667,596.0,596.0
exploration_bonus_c0.25,1395,30,1.961813204265092e-05,1.3521480338034225e-05,2.2991752336017968e-05,1.24405010923192e-06,0.00010927180704434745,6.3170117745911735e-06,2.132591086080485e-05,0.22439574814671273,547.8666666666667,554.0,600.0
exploration_bonus_c0.25,1440,30,2.0441195860233122e-05,1.0456099530853512e-05,2.5021057616340362e-05,3.571471992035126e-06,0.00010852975213636429,6.87498213476782e-06,2.364452947936707e-05,0.22426676363885606,525.8,544.0,556.0
exploration_bonus_c0.25,1485,30,1.7497040877144923e-05,1.1111188428298163e-05,1.6481541165489167e-05,2.9740005572425945e-06,7.971479104711158e-05,6.793975453427706e-06,2.0348445014842592e-05,0.22418244261987844,474.8,486.0,488.0
exploration_bonus_c0.25,1530,30,1.8438861835975465e-05,1.2232479608388968e-05,2.436445034652616e-05,2.642945533261758e-06,0.0001299298555399333,5.863863876316465e-06,2.0749829094648683e-05,0.2243626063482986,408.53333333333336,416.0,418.0
exploration_bonus_c0.25,1575,30,1.6937261111893904e-05,1.0354163393606751e-05,1.6260674685276828e-05,2.014364054739576e-06,7.609013597841242e-05,7.10240953163128e-06,2.0315942990825397e-05,0.22422327500658998,344.26666666666665,346.0,348.0
exploration_bonus_c0.25,1620,30,1.1294494142324756e-05,8.387844526617373e-06,8.853987594648989e-06,2.4274683569250862e-06,4.076672651344724e-05,6.126963708712636e-06,1.3584719622877805e-05,0.2246632204541649,305.53333333333336,316.0,316.0
exploration_bonus_c0.25,1665,30,4.624010307444846e-06,3.80002191706065e-06,3.4829277587381937e-06,6.827296052245868e-07,1.463263843595112e-05,2.190655211606028e-06,6.023546379646399e-06,0.2245283660563696,235.0,236.0,236.0
exploration_bonus_c0.25,1710,30,2.8367582107665584e-06,2.4998533953592174e-06,1.5885576235589384e-06,7.240164803128954e-07,8.576217619215817e-06,1.9013219012275682e-06,3.3394804621517697e-06,0.22475293552105982,156.0,156.0,156.0
exploration_bonus_c0.25,1755,30,3.089156822621557e-06,2.364350362724563e-06,2.2050761713768593e-06,3.026021442130537e-07,8.76974763491204e-06,1.3750384126187025e-06,3.7995259895375626e-06,0.22468571337231985,76.0,76.0,76.0
exploration_bonus_c0.25,1798,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247048444891971,0.0,0.0,0.0
exploration_bonus_c0.5,45,30,4.994846867156529e-05,4.6291629793680336e-05,3.570152585498149e-05,2.6973343876948786e-06,0.00014082810804004353,2.4054123116245277e-05,7.234026798339375e-05,0.2251829989501882,0.0,0.0,0.0
exploration_bonus_c0.5,90,30,5.079092812020801e-05,4.062331446052443e-05,4.02421188833851e-05,3.371980431607117e-06,0.00015815078480813506,2.2559733829592868e-05,6.575494335672423e-05,0.22456433844178447,45.266666666666666,45.0,58.0
exploration_bonus_c0.5,135,30,4.870149495493893e-05,3.469476581137902e-05,4.090118177180213e-05,7.655522010490959e-06,0.00018378612377033994,2.015234806190006e-05,6.026508104185939e-05,0.22413272931530062,83.8,86.0,106.0
