policy_name,baseline_policy,reveal_seed,budget,baseline_distance,policy_distance,difference_policy_minus_baseline,relative_difference_policy_minus_baseline,policy_better
epsilon_greedy_eps0.2,uniform_step_balanced,1010,180,4.352548885283851e-07,9.043230732948435e-06,8.60797584442005e-06,19.776861952140216,False
epsilon_greedy_eps0.2,uniform_step_balanced,1010,360,9.94441482353322e-06,7.248712339539475e-06,-2.695702483993745e-06,-0.27107703488137175,True
epsilon_greedy_eps0.2,uniform_step_balanced,1010,720,4.6412618037148445e-06,2.040453435575474e-06,-2.6008083681393704e-06,-0.5603666584931053,True
epsilon_greedy_eps0.2,uniform_step_balanced,1010,1200,9.55199074291996e-07,1.4480550367373796e-06,4.928559624453836e-07,0.5159719850133794,False
epsilon_greedy_eps0.2,uniform_step_balanced,1010,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,101,45,3.912812991994051e-06,3.912812991994051e-06,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,101,90,4.1108917086020235e-06,1.303124377625167e-05,8.920352067649647e-06,2.1699311730795166,False
exploration_bonus_c0.25,uniform_step_balanced,101,180,6.333847635248736e-06,4.6665427792767295e-06,-1.6673048559720063e-06,-0.2632372851366403,True
exploration_bonus_c0.25,uniform_step_balanced,101,360,4.6234701779544244e-06,3.1918278192804627e-06,-1.4316423586739618e-06,-0.30964671633447577,True
exploration_bonus_c0.25,uniform_step_balanced,101,720,1.4278469613406005e-06,3.975751051598503e-06,2.5479040902579025e-06,1.7844377998785557,False
exploration_bonus_c0.25,uniform_step_balanced,101,1200,4.318871120098723e-06,7.348532431617126e-06,3.0296613115184027e-06,0.701493799483683,False
exploration_bonus_c0.25,uniform_step_balanced,101,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,202,45,2.361828347314425e-05,2.361828347314425e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,202,90,2.4160102406734272e-05,6.742637799105784e-06,-1.741746460762849e-05,-0.7209184925794697,True
exploration_bonus_c0.25,uniform_step_balanced,202,180,1.0565559472077152e-05,6.6254294955081385e-06,-3.940129976569014e-06,-0.3729220385330336,True
exploration_bonus_c0.25,uniform_step_balanced,202,360,2.968381204316551e-06,9.792282984113143e-06,6.823901779796592e-06,2.2988630199764883,False
exploration_bonus_c0.25,uniform_step_balanced,202,720,7.425411143035425e-06,2.056403728502936e-05,1.3138626141993936e-05,1.769413960911397,False
exploration_bonus_c0.25,uniform_step_balanced,202,1200,9.519297172429744e-06,2.1350330283378986e-06,-7.384264144091846e-06,-0.7757152666142743,True
exploration_bonus_c0.25,uniform_step_balanced,202,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,303,45,3.4534796817123485e-05,3.4534796817123485e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,303,90,5.77471568692702e-06,5.0407346150546534e-05,4.463263046361951e-05,7.728974530237088,False
exploration_bonus_c0.25,uniform_step_balanced,303,180,1.594311687543048e-05,2.4615213246217116e-05,8.672096370786637e-06,0.543939835513028,False
exploration_bonus_c0.25,uniform_step_balanced,303,360,3.855806607827436e-06,3.124334408049505e-06,-7.314721997779313e-07,-0.18970666171197864,True
exploration_bonus_c0.25,uniform_step_balanced,303,720,3.856034750968391e-06,2.1859563575425715e-06,-1.6700783934258193e-06,-0.43310771330740777,True
exploration_bonus_c0.25,uniform_step_balanced,303,1200,5.751304601422713e-06,4.125739133367188e-06,-1.6255654680555254e-06,-0.28264290986316487,True
exploration_bonus_c0.25,uniform_step_balanced,303,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,404,45,8.720407783977221e-05,8.720407783977221e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,404,90,5.932589304590522e-06,1.7592513883694638e-05,1.1659924579104116e-05,1.965402285656601,False
exploration_bonus_c0.25,uniform_step_balanced,404,180,7.419963333463755e-06,3.9685250798733015e-05,3.226528746526926e-05,4.348442979462449,False
exploration_bonus_c0.25,uniform_step_balanced,404,360,3.599302973239015e-06,4.5073053713327494e-05,4.147375074008848e-05,11.522717328451575,False
exploration_bonus_c0.25,uniform_step_balanced,404,720,4.499497212261051e-06,1.3689875636203705e-05,9.190378423942654e-06,2.042534530057944,False
exploration_bonus_c0.25,uniform_step_balanced,404,1200,2.053038315694853e-06,3.4511917193502814e-06,1.3981534036554282e-06,0.6810167121416931,False
exploration_bonus_c0.25,uniform_step_balanced,404,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,505,45,9.350528494369941e-05,9.350528494369941e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,505,90,2.834565532689422e-05,3.43416726476666e-05,5.996017320772378e-06,0.21153214669492526,False
exploration_bonus_c0.25,uniform_step_balanced,505,180,5.629412814258921e-05,2.4749138597565102e-05,-3.154498954502411e-05,-0.5603602113727171,True
exploration_bonus_c0.25,uniform_step_balanced,505,360,3.1161455403017165e-05,2.4599449107905947e-05,-6.562006295111218e-06,-0.2105808669795269,True
exploration_bonus_c0.25,uniform_step_balanced,505,720,1.3435640284372217e-05,2.5631240089932624e-05,1.2195599805560408e-05,0.907705144483946,False
exploration_bonus_c0.25,uniform_step_balanced,505,1200,3.2103858742016167e-06,3.4879018759759096e-05,3.166863288555748e-05,9.864431917684374,False
exploration_bonus_c0.25,uniform_step_balanced,505,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,606,45,7.269065187851542e-05,7.269065187851542e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,606,90,1.2308445358072259e-05,1.4464388877186196e-05,2.155943519113937e-06,0.17515969372200224,False
exploration_bonus_c0.25,uniform_step_balanced,606,180,1.3094246147183665e-05,1.5780227028749348e-06,-1.151622344430873e-05,-0.8794873194579178,True
exploration_bonus_c0.25,uniform_step_balanced,606,360,4.47942518275464e-06,9.302794073119186e-06,4.823368890364546e-06,1.0767830008488715,False
exploration_bonus_c0.25,uniform_step_balanced,606,720,7.58653397887983e-06,4.401392793648275e-06,-3.185141185231555e-06,-0.4198414182416736,True
exploration_bonus_c0.25,uniform_step_balanced,606,1200,2.1663199977529724e-06,9.428127431955304e-07,-1.223507254557442e-06,-0.5647860222988902,True
exploration_bonus_c0.25,uniform_step_balanced,606,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,707,45,5.4674219001275806e-05,5.4674219001275806e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,707,90,2.3732790177755868e-05,2.5516586669495784e-05,1.7837964917399162e-06,0.07516168467253474,False
exploration_bonus_c0.25,uniform_step_balanced,707,180,1.667644503063523e-05,2.281649309155349e-05,6.140048060918261e-06,0.3681868677430215,False
exploration_bonus_c0.25,uniform_step_balanced,707,360,1.0246951630294914e-05,1.4212978414379176e-05,3.966026784084262e-06,0.38704455014296946,False
exploration_bonus_c0.25,uniform_step_balanced,707,720,4.896445414141115e-06,2.3821467634720665e-05,1.892502222057955e-05,3.8650532416686167,False
exploration_bonus_c0.25,uniform_step_balanced,707,1200,9.966296391580267e-07,7.146990562974706e-06,6.150360923816679e-06,6.1711599596943865,False
exploration_bonus_c0.25,uniform_step_balanced,707,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,808,45,1.6500642142373114e-05,1.6500642142373114e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,808,90,1.4754483460421532e-05,2.942522110398418e-05,1.4670737643562646e-05,0.9943240427844504,False
exploration_bonus_c0.25,uniform_step_balanced,808,180,9.117234552360576e-06,1.2831503297816126e-05,3.71426874545555e-06,0.40738984218563024,False
exploration_bonus_c0.25,uniform_step_balanced,808,360,1.8001339626116197e-05,4.285980052787698e-06,-1.37153595733285e-05,-0.7619077167696101,True
exploration_bonus_c0.25,uniform_step_balanced,808,720,7.611539338847182e-06,3.540298441712278e-06,-4.071240897134904e-06,-0.5348774690497127,True
exploration_bonus_c0.25,uniform_step_balanced,808,1200,3.590303670925098e-06,1.8487615839640352e-06,-1.741542086961063e-06,-0.4850681854753326,True
exploration_bonus_c0.25,uniform_step_balanced,808,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,909,45,2.5361642045548363e-05,2.5361642045548363e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,909,90,1.297541174885011e-05,3.296311263496833e-06,-9.679100485353277e-06,-0.7459570973700349,True
exploration_bonus_c0.25,uniform_step_balanced,909,180,1.8748235835216858e-05,2.0580536012689152e-05,1.832300177472294e-06,0.09773187160524643,False
exploration_bonus_c0.25,uniform_step_balanced,909,360,3.99806415739245e-06,6.310298485537084e-06,2.312234328144634e-06,0.5783384751015802,False
exploration_bonus_c0.25,uniform_step_balanced,909,720,3.4720527939271414e-06,7.31543953642821e-06,3.843386742501068e-06,1.1069493958223835,False
exploration_bonus_c0.25,uniform_step_balanced,909,1200,3.701029375974964e-06,2.0400415123089723e-05,1.669938574711476e-05,4.5120921913016785,False
exploration_bonus_c0.25,uniform_step_balanced,909,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.25,uniform_step_balanced,1010,45,2.785453143444077e-05,2.785453143444077e-05,0.0,0.0,False
exploration_bonus_c0.25,uniform_step_balanced,1010,90,2.543745814710761e-05,7.362943908155137e-06,-1.8074514238952473e-05,-0.7105471833870183,True
exploration_bonus_c0.25,uniform_step_balanced,1010,180,4.352548885283851e-07,8.855002111752478e-06,8.419747223224094e-06,19.34440587604107,False
exploration_bonus_c0.25,uniform_step_balanced,1010,360,9.94441482353322e-06,3.3302699215764573e-06,-6.614144901956763e-06,-0.6651115243407332,True
exploration_bonus_c0.25,uniform_step_balanced,1010,720,4.6412618037148445e-06,4.17741926894463e-06,-4.638425347702147e-07,-0.0999388861018263,True
exploration_bonus_c0.25,uniform_step_balanced,1010,1200,9.55199074291996e-07,3.2516682465962006e-06,2.2964691723042046e-06,2.404178599111785,False
exploration_bonus_c0.25,uniform_step_balanced,1010,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,101,45,3.912812991994051e-06,3.912812991994051e-06,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,101,90,4.1108917086020235e-06,1.303124377625167e-05,8.920352067649647e-06,2.1699311730795166,False
exploration_bonus_c0.5,uniform_step_balanced,101,180,6.333847635248736e-06,2.1430940849889144e-06,-4.1907535502598215e-06,-0.6616441997969291,True
exploration_bonus_c0.5,uniform_step_balanced,101,360,4.6234701779544244e-06,1.4091503042630678e-06,-3.2143198736913566e-06,-0.695218039691883,True
exploration_bonus_c0.5,uniform_step_balanced,101,720,1.4278469613406005e-06,2.4216783900827583e-06,9.938314287421578e-07,0.6960349782928087,False
exploration_bonus_c0.5,uniform_step_balanced,101,1200,4.318871120098723e-06,3.3731829029915683e-06,-9.456882171071548e-07,-0.21896652870844124,True
exploration_bonus_c0.5,uniform_step_balanced,101,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,202,45,2.361828347314425e-05,2.361828347314425e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,202,90,2.4160102406734272e-05,6.742637799105784e-06,-1.741746460762849e-05,-0.7209184925794697,True
exploration_bonus_c0.5,uniform_step_balanced,202,180,1.0565559472077152e-05,2.9555015619098103e-06,-7.610057910167342e-06,-0.7202702261323063,True
exploration_bonus_c0.5,uniform_step_balanced,202,360,2.968381204316551e-06,1.321902254897379e-05,1.0250641344657239e-05,3.453276597274971,False
exploration_bonus_c0.5,uniform_step_balanced,202,720,7.425411143035425e-06,7.314382583893091e-06,-1.1102855914233396e-07,-0.014952513336109592,True
exploration_bonus_c0.5,uniform_step_balanced,202,1200,9.519297172429744e-06,6.37350277899678e-06,-3.145794393432964e-06,-0.33046498459402746,True
exploration_bonus_c0.5,uniform_step_balanced,202,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,303,45,3.4534796817123485e-05,3.4534796817123485e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,303,90,5.77471568692702e-06,5.0407346150546534e-05,4.463263046361951e-05,7.728974530237088,False
exploration_bonus_c0.5,uniform_step_balanced,303,180,1.594311687543048e-05,1.7895920346846437e-05,1.9528034714159573e-06,0.12248567746657943,False
exploration_bonus_c0.5,uniform_step_balanced,303,360,3.855806607827436e-06,6.396917750077348e-06,2.541111142249912e-06,0.6590349051976202,False
exploration_bonus_c0.5,uniform_step_balanced,303,720,3.856034750968391e-06,1.8543440061341986e-05,1.4687405310373595e-05,3.8089400793613315,False
exploration_bonus_c0.5,uniform_step_balanced,303,1200,5.751304601422713e-06,4.1294448662762654e-06,-1.6218597351464476e-06,-0.2819985807646572,True
exploration_bonus_c0.5,uniform_step_balanced,303,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,404,45,8.720407783977221e-05,8.720407783977221e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,404,90,5.932589304590522e-06,1.7592513883694638e-05,1.1659924579104116e-05,1.965402285656601,False
exploration_bonus_c0.5,uniform_step_balanced,404,180,7.419963333463755e-06,4.0896932190919125e-05,3.3476968857455366e-05,4.511743165424484,False
exploration_bonus_c0.5,uniform_step_balanced,404,360,3.599302973239015e-06,3.6408418172572514e-06,4.1538844018236436e-08,0.011540802296188922,False
exploration_bonus_c0.5,uniform_step_balanced,404,720,4.499497212261051e-06,5.009874615786781e-06,5.103774035257302e-07,0.11342987437239892,False
exploration_bonus_c0.5,uniform_step_balanced,404,1200,2.053038315694853e-06,1.3149264567512892e-06,-7.38111858943564e-07,-0.3595217163269304,True
exploration_bonus_c0.5,uniform_step_balanced,404,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,505,45,9.350528494369941e-05,9.350528494369941e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,505,90,2.834565532689422e-05,3.43416726476666e-05,5.996017320772378e-06,0.21153214669492526,False
exploration_bonus_c0.5,uniform_step_balanced,505,180,5.629412814258921e-05,1.4229034718748254e-05,-4.2065093423840954e-05,-0.7472376749008871,True
exploration_bonus_c0.5,uniform_step_balanced,505,360,3.1161455403017165e-05,6.297901648987227e-06,-2.4863553754029938e-05,-0.7978944960196743,True
exploration_bonus_c0.5,uniform_step_balanced,505,720,1.3435640284372217e-05,1.1695348284114148e-06,-1.2266105455960801e-05,-0.9129528028692634,True
exploration_bonus_c0.5,uniform_step_balanced,505,1200,3.2103858742016167e-06,4.064122064406514e-06,8.537361902048974e-07,0.2659294625812578,False
exploration_bonus_c0.5,uniform_step_balanced,505,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,606,45,7.269065187851542e-05,7.269065187851542e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,606,90,1.2308445358072259e-05,1.4464388877186196e-05,2.155943519113937e-06,0.17515969372200224,False
exploration_bonus_c0.5,uniform_step_balanced,606,180,1.3094246147183665e-05,2.8469563218688905e-06,-1.0247289825314774e-05,-0.7825795933673342,True
exploration_bonus_c0.5,uniform_step_balanced,606,360,4.47942518275464e-06,1.6304195150159639e-06,-2.8490056677386763e-06,-0.636020371253677,True
exploration_bonus_c0.5,uniform_step_balanced,606,720,7.58653397887983e-06,3.7467082980111714e-06,-3.8398256808686594e-06,-0.5061370174520221,True
exploration_bonus_c0.5,uniform_step_balanced,606,1200,2.1663199977529724e-06,1.2502376657595288e-06,-9.160823319934436e-07,-0.42287489057187083,True
exploration_bonus_c0.5,uniform_step_balanced,606,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,707,45,5.4674219001275806e-05,5.4674219001275806e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,707,90,2.3732790177755868e-05,2.5516586669495784e-05,1.7837964917399162e-06,0.07516168467253474,False
exploration_bonus_c0.5,uniform_step_balanced,707,180,1.667644503063523e-05,2.1860488169536168e-05,5.184043138900939e-06,0.31086020607975295,False
exploration_bonus_c0.5,uniform_step_balanced,707,360,1.0246951630294914e-05,1.1508015735453445e-06,-9.096150056749569e-06,-0.8876932755159083,True
exploration_bonus_c0.5,uniform_step_balanced,707,720,4.896445414141115e-06,8.43056218277106e-07,-4.053389195864009e-06,-0.8278228087987404,True
exploration_bonus_c0.5,uniform_step_balanced,707,1200,9.966296391580267e-07,1.593674221156313e-06,5.970445819982863e-07,0.5990636426412945,False
exploration_bonus_c0.5,uniform_step_balanced,707,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,808,45,1.6500642142373114e-05,1.6500642142373114e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,808,90,1.4754483460421532e-05,2.942522110398418e-05,1.4670737643562646e-05,0.9943240427844504,False
exploration_bonus_c0.5,uniform_step_balanced,808,180,9.117234552360576e-06,1.2831503297816126e-05,3.71426874545555e-06,0.40738984218563024,False
exploration_bonus_c0.5,uniform_step_balanced,808,360,1.8001339626116197e-05,5.873710565469786e-06,-1.2127629060646412e-05,-0.6737070302841098,True
exploration_bonus_c0.5,uniform_step_balanced,808,720,7.611539338847182e-06,1.5356199889168342e-06,-6.075919349930348e-06,-0.798251060586463,True
exploration_bonus_c0.5,uniform_step_balanced,808,1200,3.590303670925098e-06,1.868423630110502e-06,-1.7218800408145962e-06,-0.47959175563857714,True
exploration_bonus_c0.5,uniform_step_balanced,808,1798,0.0,0.0,0.0,,False
exploration_bonus_c0.5,uniform_step_balanced,909,45,2.5361642045548363e-05,2.5361642045548363e-05,0.0,0.0,False
exploration_bonus_c0.5,uniform_step_balanced,909,90,1.297541174885011e-05,3.296311263496833e-06,-9.679100485353277e-06,-0.7459570973700349,True
exploration_bonus_c0.5,uniform_step_balanced,909,180,1.8748235835216858e-05,2.4630310831795493e-05,5.882074996578635e-06,0.31374018591817004,False
