policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
exploration_bonus_c1.0,1111,0.00992111791912232,6.183931391732256e-06
exploration_bonus_c1.0,1212,0.06795475281536824,3.8644361482296866e-05
exploration_bonus_c1.0,1313,0.0672427411480829,3.8322596276044995e-05
exploration_bonus_c1.0,1414,0.044010107239536043,2.6210969992754736e-05
exploration_bonus_c1.0,1515,0.019436509395012423,1.1790804583551267e-05
exploration_bonus_c1.0,1616,0.017145135415349434,1.0206766629171485e-05
exploration_bonus_c1.0,1717,0.017570403518410684,1.009355102453988e-05
exploration_bonus_c1.0,1818,0.029776259164927946,1.7377752695773788e-05
exploration_bonus_c1.0,1919,0.053192905204463715,2.9589597013938626e-05
exploration_bonus_c1.0,2020,0.012273089899897855,7.0015768986981405e-06
exploration_bonus_c1.0,2121,0.052533729823421325,2.9879461421989843e-05
exploration_bonus_c1.0,2222,0.07640756599178661,4.265694369340697e-05
exploration_bonus_c1.0,2323,0.018873000819531083,1.1490750412317356e-05
exploration_bonus_c1.0,2424,0.07322125142672581,4.141690309831504e-05
exploration_bonus_c1.0,2525,0.022634626314247716,1.306158282243746e-05
exploration_bonus_c1.0,2626,0.0367051441776544,2.0793224821957718e-05
exploration_bonus_c1.0,2727,0.023813046371485496,1.3598824111185333e-05
exploration_bonus_c1.0,2828,0.0413144579708074,2.4650387580014018e-05
exploration_bonus_c1.0,2929,0.023898892728860907,1.3359401944325046e-05
exploration_bonus_c1.0,3030,0.05044208727704234,2.8256453474678278e-05
greedy_loo_fragility,101,0.009826539325777699,5.5110573537108566e-06
greedy_loo_fragility,202,0.03553210705717545,2.0037075488344916e-05
greedy_loo_fragility,303,0.03828223031422811,2.1701121114804395e-05
greedy_loo_fragility,404,0.04824210841490903,2.7892289612455708e-05
greedy_loo_fragility,505,0.041065213566820344,2.398350427645388e-05
greedy_loo_fragility,606,0.09261939029198533,5.236503415433127e-05
greedy_loo_fragility,707,0.05418368505300131,3.078624225164486e-05
greedy_loo_fragility,808,0.02312225252229178,1.3052891986013341e-05
greedy_loo_fragility,909,0.03439196907587658,1.9425443199419233e-05
greedy_loo_fragility,1010,0.023865841320597114,1.3607150488897912e-05
greedy_loo_fragility,1111,0.030143807999135942,1.7418759213962045e-05
greedy_loo_fragility,1212,0.046055391719012205,2.6478205479328386e-05
greedy_loo_fragility,1313,0.13226427505783742,7.444567067035304e-05
greedy_loo_fragility,1414,0.17935787378412715,0.00010140417362863871
greedy_loo_fragility,1515,0.09510609778102504,5.382946479800272e-05
greedy_loo_fragility,1616,0.03309324609696316,1.906682811895689e-05
greedy_loo_fragility,1717,0.025219995083263325,1.4343324116124681e-05
greedy_loo_fragility,1818,0.04483380440657711,2.5743055607801096e-05
greedy_loo_fragility,1919,0.04337678356661698,2.4136196104023778e-05
