policy_name,reveal_seed,auc_distance,mean_distance_across_budgets
softmax_normalized_fragility_temp2.0,404,0.009484172895807176,6.35975576720932e-06
softmax_normalized_fragility_temp2.0,505,0.020885722579608048,1.2772337963039718e-05
softmax_normalized_fragility_temp2.0,606,0.01087907520676326,6.954226779010371e-06
softmax_normalized_fragility_temp2.0,707,0.01608797872028966,9.622598258340591e-06
softmax_normalized_fragility_temp2.0,808,0.011890375391363388,6.814250627838641e-06
softmax_normalized_fragility_temp2.0,909,0.01268996511310261,7.369514077605648e-06
softmax_normalized_fragility_temp2.0,1010,0.010325768401132931,6.086097585903324e-06
softmax_normalized_fragility_temp2.0,1111,0.007243953121206516,4.6970781519001465e-06
softmax_normalized_fragility_temp2.0,1212,0.015151166386639367,9.310098297481346e-06
softmax_normalized_fragility_temp2.0,1313,0.022912473171199634,1.3692543989752177e-05
softmax_normalized_fragility_temp2.0,1414,0.016027399525066394,1.0666152473029685e-05
softmax_normalized_fragility_temp2.0,1515,0.01154992746862995,7.4110005054857254e-06
softmax_normalized_fragility_temp2.0,1616,0.013011839198189403,7.911898366357217e-06
softmax_normalized_fragility_temp2.0,1717,0.006357305363584991,3.863203003215367e-06
softmax_normalized_fragility_temp2.0,1818,0.009952787574928694,6.364452832115908e-06
softmax_normalized_fragility_temp2.0,1919,0.018154005127755987,1.011979846391557e-05
softmax_normalized_fragility_temp2.0,2020,0.007621262895789656,4.4181868655282246e-06
softmax_normalized_fragility_temp2.0,2121,0.016831675468307227,1.004465568126708e-05
softmax_normalized_fragility_temp2.0,2222,0.00678003381975641,3.973554444124392e-06
softmax_normalized_fragility_temp2.0,2323,0.010695903247741508,6.946295615162715e-06
softmax_normalized_fragility_temp2.0,2424,0.01766939079538628,1.0553217788044594e-05
softmax_normalized_fragility_temp2.0,2525,0.007710288626467656,4.769992388340277e-06
softmax_normalized_fragility_temp2.0,2626,0.01579589297839734,9.17671152976296e-06
softmax_normalized_fragility_temp2.0,2727,0.013114813756437653,7.653520604160265e-06
softmax_normalized_fragility_temp2.0,2828,0.012648290616630016,8.721175273088324e-06
softmax_normalized_fragility_temp2.0,2929,0.01987765650356701,1.1125490902511454e-05
softmax_normalized_fragility_temp2.0,3030,0.014261078917021424,8.155972976191148e-06
softmax_normalized_fragility_temp4.0,101,0.006726749747369029,3.78650934704064e-06
softmax_normalized_fragility_temp4.0,202,0.011860063645119559,6.8864485864600775e-06
softmax_normalized_fragility_temp4.0,303,0.009295494712859377,5.596229470585122e-06
softmax_normalized_fragility_temp4.0,404,0.009545385948916012,6.393552161984504e-06
