policy_name,budget,n_runs,mean_step_count_l1_imbalance,median_step_count_l1_imbalance,max_step_count_l1_imbalance,mean_max_min_revealed_row_ratio,maximum_observed_revealed_row_count_any_step,minimum_observed_revealed_row_count_any_step,average_steps_above_initial_5,average_steps_still_at_initial_5
stochastic_normalized_fragility,270,30,38.0,38.0,58.0,1.8463413153903125,45,17,9.0,0.0
stochastic_normalized_fragility,315,30,44.733333333333334,47.0,66.0,1.8146840639231945,52,21,9.0,0.0
stochastic_normalized_fragility,360,30,48.266666666666666,50.0,74.0,1.7455958697179035,61,25,9.0,0.0
stochastic_normalized_fragility,405,30,50.666666666666664,53.0,72.0,1.665705605353126,68,26,9.0,0.0
stochastic_normalized_fragility,450,30,55.2,53.0,80.0,1.6274462790719117,73,33,9.0,0.0
stochastic_normalized_fragility,495,30,58.06666666666667,58.0,84.0,1.5893509992945798,81,37,9.0,0.0
stochastic_normalized_fragility,540,30,60.8,62.0,96.0,1.56012995571932,89,41,9.0,0.0
stochastic_normalized_fragility,585,30,63.86666666666667,63.0,102.0,1.5190125167948136,97,45,9.0,0.0
stochastic_normalized_fragility,630,30,66.26666666666667,66.0,106.0,1.5180224599773493,98,46,9.0,0.0
stochastic_normalized_fragility,675,30,71.06666666666666,69.0,116.0,1.5227523480369893,107,50,9.0,0.0
stochastic_normalized_fragility,720,30,75.33333333333333,76.0,118.0,1.5052751204116257,114,55,9.0,0.0
stochastic_normalized_fragility,765,30,77.33333333333333,78.0,124.0,1.4828442118848686,117,59,9.0,0.0
stochastic_normalized_fragility,810,30,80.26666666666667,83.0,126.0,1.4763854387446547,123,62,9.0,0.0
stochastic_normalized_fragility,855,30,81.06666666666666,80.0,128.0,1.4547422368270921,127,67,9.0,0.0
stochastic_normalized_fragility,900,30,83.53333333333333,84.0,130.0,1.4306799036293036,135,74,9.0,0.0
stochastic_normalized_fragility,945,30,84.13333333333334,82.0,138.0,1.4109559613109104,140,77,9.0,0.0
stochastic_normalized_fragility,990,30,87.93333333333334,87.0,136.0,1.4081367555289148,146,78,9.0,0.0
stochastic_normalized_fragility,1035,30,90.26666666666667,92.0,134.0,1.4043901010546054,151,86,9.0,0.0
stochastic_normalized_fragility,1080,30,95.26666666666667,98.0,142.0,1.413076778175089,161,91,9.0,0.0
stochastic_normalized_fragility,1125,30,98.53333333333333,100.0,146.0,1.400353459345396,166,96,9.0,0.0
stochastic_normalized_fragility,1170,30,101.33333333333333,102.0,160.0,1.3881813766202784,174,100,9.0,0.0
stochastic_normalized_fragility,1215,30,102.93333333333334,98.0,160.0,1.3742973472699127,181,109,9.0,0.0
stochastic_normalized_fragility,1260,30,104.13333333333334,102.0,160.0,1.363222787433028,190,113,9.0,0.0
stochastic_normalized_fragility,1305,30,108.2,110.0,160.0,1.3714102025830008,197,114,9.0,0.0
stochastic_normalized_fragility,1350,30,110.4,108.0,166.0,1.3608170722339632,200,118,9.0,0.0
stochastic_normalized_fragility,1395,30,111.46666666666667,112.0,168.0,1.3519942698059182,200,122,9.0,0.0
stochastic_normalized_fragility,1440,30,114.2,115.0,174.0,1.344149198110344,200,125,9.0,0.0
stochastic_normalized_fragility,1485,30,114.46666666666667,115.0,168.0,1.3310862536635142,200,132,9.0,0.0
stochastic_normalized_fragility,1530,30,115.4,116.0,172.0,1.3189033729906101,200,136,9.0,0.0
stochastic_normalized_fragility,1575,30,112.73333333333333,114.0,178.0,1.2874176566023126,200,143,9.0,0.0
stochastic_normalized_fragility,1620,30,106.13333333333334,104.0,170.0,1.2521041856915447,200,151,9.0,0.0
stochastic_normalized_fragility,1665,30,97.06666666666666,98.0,142.0,1.2129976687416764,200,154,9.0,0.0
stochastic_normalized_fragility,1710,30,79.33333333333333,80.0,100.0,1.1640845973492522,200,159,9.0,0.0
