policy_name,baseline_policy,reveal_seed,n_budgets,policy_wins,policy_win_fraction,policy_auc,baseline_auc,policy_minus_baseline_auc
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2828,40,16,0.4,0.016273521688383304,0.0115669965384981,0.0047065251498852045
softmax_normalized_fragility_temp0.5,uniform_step_balanced,2929,40,19,0.475,0.018736271028558755,0.018056342578459145,0.0006799284500996101
softmax_normalized_fragility_temp0.5,uniform_step_balanced,3030,40,11,0.275,0.02224040812997385,0.015620413024879149,0.006619995105094702
softmax_normalized_fragility_temp1.0,uniform_step_balanced,101,40,13,0.325,0.007785659339749262,0.0072585246865587635,0.0005271346531904985
softmax_normalized_fragility_temp1.0,uniform_step_balanced,202,40,13,0.325,0.012673534806335995,0.009725198389519404,0.002948336416816591
softmax_normalized_fragility_temp1.0,uniform_step_balanced,303,40,22,0.55,0.009290980265867995,0.009167683679002113,0.00012329658686588245
softmax_normalized_fragility_temp1.0,uniform_step_balanced,404,40,21,0.525,0.010269410055677615,0.008905758217899767,0.0013636518377778475
softmax_normalized_fragility_temp1.0,uniform_step_balanced,505,40,15,0.375,0.01844238371116769,0.01986043025305692,-0.0014180465418892306
softmax_normalized_fragility_temp1.0,uniform_step_balanced,606,40,21,0.525,0.014899510959133742,0.00975122162312338,0.005148289336010362
softmax_normalized_fragility_temp1.0,uniform_step_balanced,707,40,19,0.475,0.013080741248174323,0.011934479562188054,0.0011462616859862686
softmax_normalized_fragility_temp1.0,uniform_step_balanced,808,40,14,0.35,0.014328633993754331,0.008822605734030368,0.0055060282597239624
softmax_normalized_fragility_temp1.0,uniform_step_balanced,909,40,19,0.475,0.01261404813801913,0.01317380157585426,-0.0005597534378351306
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1010,40,16,0.4,0.012945122406832066,0.008861721009250959,0.004083401397581107
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1111,40,21,0.525,0.007265879192190072,0.008153327534253412,-0.0008874483420633402
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1212,40,18,0.45,0.013324334820006802,0.012170175408716932,0.0011541594112898703
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1313,40,18,0.45,0.023883610889136694,0.02203571344991379,0.0018478974392229057
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1414,40,18,0.45,0.018825162233433085,0.01767052757319083,0.0011546346602422548
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1515,40,17,0.425,0.01309493219093811,0.010691821308532284,0.0024031108824058255
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1616,40,20,0.5,0.014904685201593193,0.010540329070659347,0.004364356130933845
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1717,40,23,0.575,0.006425634210927053,0.00691201190455868,-0.0004863776936316266
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1818,40,14,0.35,0.014322885804798728,0.010894898835503635,0.003427986969295093
softmax_normalized_fragility_temp1.0,uniform_step_balanced,1919,40,14,0.35,0.020240063699764065,0.013937003274894614,0.006303060424869451
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2020,40,19,0.475,0.00893708002338117,0.00804688140667155,0.0008901986167096209
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2121,40,17,0.425,0.017242212893793452,0.01560085882924854,0.0016413540645449122
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2222,40,22,0.55,0.0067056933644645145,0.006607220202321865,9.847316214264996e-05
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2323,40,20,0.5,0.009349654226844173,0.00989988464243342,-0.0005502304155892476
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2424,40,20,0.5,0.019037550456029634,0.018722927713536796,0.00031462274249283856
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2525,40,19,0.475,0.009364887943239376,0.00701650290330034,0.002348385039939036
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2626,40,16,0.4,0.013735333423975291,0.008736596031496619,0.0049987373924786725
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2727,40,17,0.425,0.014844208804353456,0.014102489738240045,0.0007417190661134117
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2828,40,17,0.425,0.013420975402510773,0.0115669965384981,0.001853978864012673
softmax_normalized_fragility_temp1.0,uniform_step_balanced,2929,40,22,0.55,0.019325363278866293,0.018056342578459145,0.0012690207004071481
softmax_normalized_fragility_temp1.0,uniform_step_balanced,3030,40,20,0.5,0.01441693330065349,0.015620413024879149,-0.001203479724225659
softmax_normalized_fragility_temp2.0,uniform_step_balanced,101,40,23,0.575,0.007368781911809974,0.0072585246865587635,0.0001102572252512108
softmax_normalized_fragility_temp2.0,uniform_step_balanced,202,40,13,0.325,0.012174059974161471,0.009725198389519404,0.0024488615846420675
softmax_normalized_fragility_temp2.0,uniform_step_balanced,303,40,19,0.475,0.010592973252747596,0.009167683679002113,0.0014252895737454831
softmax_normalized_fragility_temp2.0,uniform_step_balanced,404,40,21,0.525,0.009484172895807176,0.008905758217899767,0.0005784146779074083
softmax_normalized_fragility_temp2.0,uniform_step_balanced,505,40,18,0.45,0.020885722579608048,0.01986043025305692,0.001025292326551127
softmax_normalized_fragility_temp2.0,uniform_step_balanced,606,40,21,0.525,0.01087907520676326,0.00975122162312338,0.0011278535836398793
softmax_normalized_fragility_temp2.0,uniform_step_balanced,707,40,17,0.425,0.01608797872028966,0.011934479562188054,0.004153499158101606
softmax_normalized_fragility_temp2.0,uniform_step_balanced,808,40,17,0.425,0.011890375391363388,0.008822605734030368,0.0030677696573330193
softmax_normalized_fragility_temp2.0,uniform_step_balanced,909,40,24,0.6,0.01268996511310261,0.01317380157585426,-0.0004838364627516509
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1010,40,17,0.425,0.010325768401132931,0.008861721009250959,0.0014640473918819726
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1111,40,21,0.525,0.007243953121206516,0.008153327534253412,-0.0009093744130468963
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1212,40,11,0.275,0.015151166386639367,0.012170175408716932,0.002980990977922435
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1313,40,19,0.475,0.022912473171199634,0.02203571344991379,0.0008767597212858448
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1414,40,22,0.55,0.016027399525066394,0.01767052757319083,-0.0016431280481244356
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1515,40,21,0.525,0.01154992746862995,0.010691821308532284,0.0008581061600976669
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1616,40,22,0.55,0.013011839198189403,0.010540329070659347,0.0024715101275300556
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1717,40,18,0.45,0.006357305363584991,0.00691201190455868,-0.0005547065409736889
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1818,40,22,0.55,0.009952787574928694,0.010894898835503635,-0.0009421112605749408
softmax_normalized_fragility_temp2.0,uniform_step_balanced,1919,40,13,0.325,0.018154005127755987,0.013937003274894614,0.004217001852861373
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2020,40,19,0.475,0.007621262895789656,0.00804688140667155,-0.0004256185108818932
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2121,40,18,0.45,0.016831675468307227,0.01560085882924854,0.001230816639058687
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2222,40,21,0.525,0.00678003381975641,0.006607220202321865,0.0001728136174345453
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2323,40,21,0.525,0.010695903247741508,0.00989988464243342,0.0007960186053080874
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2424,40,19,0.475,0.01766939079538628,0.018722927713536796,-0.0010535369181505147
softmax_normalized_fragility_temp2.0,uniform_step_balanced,2525,40,17,0.425,0.007710288626467656,0.00701650290330034,0.0006937857231673157
