policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,20,900,7.686878917040303,900,180,20,True,T1498.001 - Impact: Direct Network Flood,5.0497170268093266e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,21,945,7.483929291949607,945,180,20,True,T1498.001 - Impact: Direct Network Flood,5.818872623747079e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,22,990,8.326132916961797,990,180,20,True,T1036 - Defense Evasion: Masquerading,5.473298440577972e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,23,1035,7.825099583948031,1035,180,20,True,T1036 - Defense Evasion: Masquerading,6.179226702145385e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,24,1080,7.674572666990571,1080,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,5.7316575555763515e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,25,1125,7.848147459095344,1125,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,5.891010379696465e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,26,1170,8.62939820799511,1170,180,20,True,T1583.005 - Resource Development: Acquire Botnet,7.721687918744362e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,27,1215,8.633144082967192,1215,180,20,True,T1498.001 - Impact: Direct Network Flood,6.21211534662893e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,28,1260,9.095554749947041,1260,180,20,True,T1498.001 - Impact: Direct Network Flood,7.244382533868842e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,29,1305,8.517951000016183,1305,180,20,True,T1498.001 - Impact: Direct Network Flood,7.283277587889084e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,30,1350,8.764828333049081,1350,180,20,True,T1498.001 - Impact: Direct Network Flood,6.383274732768164e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,31,1395,7.857645999989472,1395,180,20,True,T1583.005 - Resource Development: Acquire Botnet,5.451374304701065e-05,"{""epsilon"": 0.2}"
epsilon_greedy_eps0.2,epsilon_greedy_loo_fragility,101,32,1440,8.455901375040412,1440,180,20,True,T1583.005 - Resource Development: Acquire Botnet,7.453164811763685e-05,"{""epsilon"": 0.2}"
