policy_name,budget,n_runs,mean_step_count_l1_imbalance,median_step_count_l1_imbalance,max_step_count_l1_imbalance,mean_max_min_revealed_row_ratio,maximum_observed_revealed_row_count_any_step,minimum_observed_revealed_row_count_any_step,average_steps_above_initial_5,average_steps_still_at_initial_5
stochastic_exploration_bonus_c0.5,180,30,28.533333333333335,29.0,40.0,1.8975470199734907,32,11,9.0,0.0
stochastic_exploration_bonus_c0.5,225,30,31.466666666666665,32.0,42.0,1.783245584251776,37,14,9.0,0.0
stochastic_exploration_bonus_c0.5,270,30,35.0,36.0,52.0,1.7317683577546277,44,19,9.0,0.0
stochastic_exploration_bonus_c0.5,315,30,40.86666666666667,42.0,58.0,1.714596295332927,51,21,9.0,0.0
stochastic_exploration_bonus_c0.5,360,30,45.0,45.0,60.0,1.67252878270335,62,26,9.0,0.0
stochastic_exploration_bonus_c0.5,405,30,47.53333333333333,49.0,76.0,1.6290134843254882,68,29,9.0,0.0
stochastic_exploration_bonus_c0.5,450,30,53.266666666666666,57.0,86.0,1.6130445673015334,75,32,9.0,0.0
stochastic_exploration_bonus_c0.5,495,30,56.666666666666664,58.0,86.0,1.5883342752850715,78,33,9.0,0.0
stochastic_exploration_bonus_c0.5,540,30,58.13333333333333,59.0,96.0,1.5520505718335462,86,38,9.0,0.0
stochastic_exploration_bonus_c0.5,585,30,61.8,62.0,102.0,1.4962670016160748,94,42,9.0,0.0
stochastic_exploration_bonus_c0.5,630,30,63.266666666666666,63.0,106.0,1.499867534792597,95,46,9.0,0.0
stochastic_exploration_bonus_c0.5,675,30,66.53333333333333,66.0,116.0,1.5082233396472158,104,51,9.0,0.0
stochastic_exploration_bonus_c0.5,720,30,69.33333333333333,69.0,116.0,1.4821908691179873,111,55,9.0,0.0
stochastic_exploration_bonus_c0.5,765,30,72.4,73.0,124.0,1.4638275416535553,116,59,9.0,0.0
stochastic_exploration_bonus_c0.5,810,30,76.33333333333333,75.0,128.0,1.4484114360567892,119,62,9.0,0.0
stochastic_exploration_bonus_c0.5,855,30,78.53333333333333,78.0,128.0,1.428676723352841,127,68,9.0,0.0
